13.983972315639999,17.47996539455,18.897259886
13.983972315639999,52.43989618365,18.897259886
13.983972315639999,87.39982697274999,18.897259886
13.983972315639999,122.35975776185,18.897259886
41.951916946919994,17.47996539455,18.897259886
41.951916946919994,52.43989618365,18.897259886
41.951916946919994,87.39982697274999,18.897259886
41.951916946919994,122.35975776185,18.897259886
69.91986157819998,17.47996539455,18.897259886
69.91986157819998,52.43989618365,18.897259886
69.91986157819998,87.39982697274999,18.897259886
69.91986157819998,122.35975776185,18.897259886
97.88780620947999,17.47996539455,18.897259886
97.88780620947999,52.43989618365,18.897259886
97.88780620947999,87.39982697274999,18.897259886
97.88780620947999,122.35975776185,18.897259886
125.85575084076,17.47996539455,18.897259886
125.85575084076,52.43989618365,18.897259886
125.85575084076,87.39982697274999,18.897259886
125.85575084076,122.35975776185,18.897259886
